A0:F3:C1:B0:94:D6,APTRG juara umum !,70,-65,,,
00:27:22:C6:48:9B,TelkomUniversity,30,-85,,,
00:27:22:C6:46:43,TelkomUniversity,22,-89,,,
C8:3A:35:22:08:38,Tenda_220838,23,-89,,,
00:23:CD:12:7F:7D,EIRRG H118+,38,-81,,,
2E:4D:54:AA:07:66,PM,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
6C:3B:6B:C1:DE:76,MikroTik-C1DE76,22,-89,,,
60:E3:27:B6:2A:95,EIRRG H118,26,-87,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,64,-68,,,
00:27:22:C6:48:9B,TelkomUniversity,32,-84,,,
00:27:22:C6:46:43,TelkomUniversity,23,-89,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
00:23:CD:12:7F:7D,EIRRG H118+,36,-82,,,
2E:4D:54:AA:07:66,PM,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
6C:3B:6B:C1:DE:76,MikroTik-C1DE76,22,-89,,,
60:E3:27:B6:2A:95,EIRRG H118,26,-87,,,
CC:46:D6:38:EB:01,Employee@TelkomUniversity,21,-90,,,
CC:46:D6:38:EB:00,TelkomUniversity,22,-89,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,23,-89,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,18,-91,,,
64:66:B3:B6:B4:8A,,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,30,-85,,,
BC:8A:E8:2C:BE:18,Mjolnir,15,-93,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,68,-66,,,
00:27:22:C6:48:9B,TelkomUniversity,30,-85,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,26,-87,,,
00:23:CD:12:7F:7D,EIRRG H118+,36,-82,,,
2E:4D:54:AA:07:66,PM,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
BC:C0:0F:23:0C:E8,Gedung D 12,36,-82,,,
60:E3:27:B6:2A:95,EIRRG H118,20,-90,,,
CC:46:D6:38:EB:01,Employee@TelkomUniversity,21,-90,,,
CC:46:D6:38:EB:00,TelkomUniversity,22,-89,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,23,-89,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,18,-91,,,
64:66:B3:B6:B4:8A,,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,31,-85,,,
BC:8A:E8:2C:BE:18,Mjolnir,20,-90,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,67,-67,,,
00:27:22:C6:48:9B,TelkomUniversity,30,-85,,,
00:27:22:C6:46:43,TelkomUniversity,24,-88,,,
C8:3A:35:22:08:38,Tenda_220838,23,-89,,,
00:23:CD:12:7F:7D,EIRRG H118+,35,-83,,,
2E:4D:54:AA:07:66,PM,17,-92,,,
04:95:E6:BE:2F:A8,modal_dong,37,-82,,,
BC:C0:0F:23:0C:E8,Gedung D 12,38,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,24,-88,,,
CC:46:D6:38:EB:01,Employee@TelkomUniversity,21,-90,,,
CC:46:D6:38:EB:00,TelkomUniversity,20,-90,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,23,-89,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,18,-91,,,
64:66:B3:B6:B4:8A,,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,25,-88,,,
BC:8A:E8:2C:BE:18,Mjolnir,20,-90,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,17,-92,,,
