F4:60:E2:7A:FC:98,GARUDA JUARA,64,-68,-6.9760128,107.6303153,3.68
F6:95:7F:DA:76:D7,wireless,33,-84,-6.9760128,107.6303153,3.68
0A:74:9C:03:CD:24,FB-SLAB@Ruijie-Cloud-WiFi,21,-90,-6.9760128,107.6303153,3.68
78:BA:F9:B7:A9:B0,TelkomUniversity,32,-84,-6.9760128,107.6303153,3.68
06:74:9C:03:CD:24,Free-SLAB@Ruijie-Cloud-WiFi,26,-87,-6.9760128,107.6303153,3.68
1C:E6:C7:4C:06:E1,Employee@TelkomUniversity,28,-86,-6.9760128,107.6303153,3.68
F4:60:E2:7A:FC:98,GARUDA JUARA,70,-65,-6.9760103,107.6303033,4.18
0A:74:9C:03:CD:24,FB-SLAB@Ruijie-Cloud-WiFi,23,-89,-6.9760103,107.6303033,4.18
78:BA:F9:B7:A9:B0,TelkomUniversity,32,-84,-6.9760103,107.6303033,4.18
06:74:9C:03:CD:24,Free-SLAB@Ruijie-Cloud-WiFi,26,-87,-6.9760103,107.6303033,4.18
1C:E6:C7:4C:06:E1,Employee@TelkomUniversity,28,-86,-6.9760103,107.6303033,4.18
CC:46:D6:70:84:A0,TelkomUniversity,28,-86,-6.9760103,107.6303033,4.18
00:FE:C8:39:BD:70,TelkomUniversity,43,-79,-6.9760103,107.6303033,4.18
F4:60:E2:7A:FC:98,GARUDA JUARA,70,-65,-6.9760122,107.6303043,4.19
0A:74:9C:03:CD:24,FB-SLAB@Ruijie-Cloud-WiFi,42,-79,-6.9760122,107.6303043,4.19
78:BA:F9:B7:A9:B0,TelkomUniversity,32,-84,-6.9760122,107.6303043,4.19
06:74:9C:03:CD:24,Free-SLAB@Ruijie-Cloud-WiFi,26,-87,-6.9760122,107.6303043,4.19
1C:E6:C7:4C:06:E1,Employee@TelkomUniversity,28,-86,-6.9760122,107.6303043,4.19
CC:46:D6:70:84:A0,TelkomUniversity,28,-86,-6.9760122,107.6303043,4.19
00:FE:C8:39:BD:70,TelkomUniversity,41,-80,-6.9760122,107.6303043,4.19
0A:74:9C:03:9E:90,Sisfo@TelkomUniversity,37,-82,-6.9760122,107.6303043,4.19
24:A4:3C:48:83:93,TelkomUniversity_Kemahasiswaan,31,-85,-6.9760122,107.6303043,4.19
F6:95:7F:DA:76:D7,wireless,56,-72,-6.9760122,107.6303043,4.19
64:D1:54:BE:1D:F1,CoreNetwork 2,29,-86,-6.9760122,107.6303043,4.19
7A:92:9C:F5:27:9C,AER-1,24,-88,-6.9760122,107.6303043,4.19
00:FE:C8:39:BD:71,Employee@TelkomUniversity,43,-79,-6.9760122,107.6303043,4.19
56:C6:3B:43:68:34,Wifi Gratis!,34,-83,-6.9760122,107.6303043,4.19
08:3F:BC:C5:E1:98,PENGADAAN,28,-86,-6.9760122,107.6303043,4.19
CC:46:D6:F1:97:01,Employee@TelkomUniversity,29,-86,-6.9760122,107.6303043,4.19
06:74:9C:03:4F:08,Free-SLAB@Ruijie-Cloud-WiFi,30,-85,-6.9760122,107.6303043,4.19
0A:74:9C:03:4F:08,FB-SLAB@Ruijie-Cloud-WiFi,30,-85,-6.9760122,107.6303043,4.19
F4:60:E2:7A:FC:98,GARUDA JUARA,70,-65,-6.9760082,107.6303118,1.64
0A:74:9C:03:CD:24,FB-SLAB@Ruijie-Cloud-WiFi,46,-77,-6.9760082,107.6303118,1.64
78:BA:F9:B7:A9:B0,TelkomUniversity,32,-84,-6.9760082,107.6303118,1.64
06:74:9C:03:CD:24,Free-SLAB@Ruijie-Cloud-WiFi,46,-77,-6.9760082,107.6303118,1.64
CC:46:D6:70:84:A0,TelkomUniversity,28,-86,-6.9760082,107.6303118,1.64
00:FE:C8:39:BD:70,TelkomUniversity,41,-80,-6.9760082,107.6303118,1.64
0A:74:9C:03:9E:90,Sisfo@TelkomUniversity,37,-82,-6.9760082,107.6303118,1.64
24:A4:3C:48:83:93,TelkomUniversity_Kemahasiswaan,33,-84,-6.9760082,107.6303118,1.64
F6:95:7F:DA:76:D7,wireless,55,-73,-6.9760082,107.6303118,1.64
64:D1:54:BE:1D:F1,CoreNetwork 2,30,-85,-6.9760082,107.6303118,1.64
7A:92:9C:F5:27:9C,AER-1,24,-88,-6.9760082,107.6303118,1.64
00:FE:C8:39:BD:71,Employee@TelkomUniversity,47,-77,-6.9760082,107.6303118,1.64
56:C6:3B:43:68:34,Wifi Gratis!,34,-83,-6.9760082,107.6303118,1.64
08:3F:BC:C5:E1:98,PENGADAAN,28,-86,-6.9760082,107.6303118,1.64
CC:46:D6:F1:97:01,Employee@TelkomUniversity,29,-86,-6.9760082,107.6303118,1.64
06:74:9C:03:4F:08,Free-SLAB@Ruijie-Cloud-WiFi,30,-85,-6.9760082,107.6303118,1.64
0A:74:9C:03:4F:08,FB-SLAB@Ruijie-Cloud-WiFi,35,-83,-6.9760082,107.6303118,1.64
24:A4:3C:AC:4C:13,TelkomUniversity,30,-85,-6.9760082,107.6303118,1.64
04:18:D6:82:7F:55,,39,-81,-6.9760082,107.6303118,1.64
00:FE:C8:00:8D:71,Employee@TelkomUniversity,22,-89,-6.9760082,107.6303118,1.64
F4:60:E2:7A:FC:98,GARUDA JUARA,45,-78,-6.9759383,107.6303039,28.53
0A:74:9C:03:CD:24,FB-SLAB@Ruijie-Cloud-WiFi,46,-77,-6.9759383,107.6303039,28.53
06:74:9C:03:CD:24,Free-SLAB@Ruijie-Cloud-WiFi,43,-79,-6.9759383,107.6303039,28.53
00:FE:C8:39:BD:70,TelkomUniversity,40,-80,-6.9759383,107.6303039,28.53
0A:74:9C:03:9E:90,Sisfo@TelkomUniversity,40,-80,-6.9759383,107.6303039,28.53
