A0:F3:C1:B0:94:D6,APTRG juara umum !,62,-69,,,
00:27:22:C6:48:9B,TelkomUniversity,31,-85,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,35,-83,,,
00:23:CD:12:7F:7D,EIRRG H118+,35,-83,,,
60:E3:27:B6:2A:95,EIRRG H118,26,-87,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,20,-90,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,58,-71,,,
00:27:22:C6:48:9B,TelkomUniversity,29,-86,,,
00:27:22:C6:46:43,TelkomUniversity,18,-91,,,
C8:3A:35:22:08:38,Tenda_220838,23,-89,,,
04:95:E6:BE:2F:A8,modal_dong,37,-82,,,
00:23:CD:12:7F:7D,EIRRG H118+,27,-87,,,
60:E3:27:B6:2A:95,EIRRG H118,25,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,18,-91,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,19,-91,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,19,-91,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,17,-92,,,
64:66:B3:B6:B4:8A,,18,-91,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,57,-72,,,
00:27:22:C6:48:9B,TelkomUniversity,28,-86,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
00:23:CD:12:7F:7D,EIRRG H118+,27,-87,,,
60:E3:27:B6:2A:95,EIRRG H118,25,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,36,-82,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,18,-91,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,19,-91,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,17,-92,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,17,-92,,,
64:66:B3:B6:B4:8A,,18,-91,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,58,-71,,,
00:27:22:C6:48:9B,TelkomUniversity,31,-85,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
C8:3A:35:22:08:38,Tenda_220838,23,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,25,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,34,-83,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
CC:06:77:EB:DF:B0,04FS_ebdfb0,18,-91,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,19,-91,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,17,-92,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,17,-92,,,
64:66:B3:B6:B4:8A,,18,-91,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,66,-67,,,
00:27:22:C6:48:9B,TelkomUniversity,29,-86,,,
00:27:22:C6:46:43,TelkomUniversity,22,-89,,,
C8:3A:35:22:08:38,Tenda_220838,24,-88,,,
04:95:E6:BE:2F:A8,modal_dong,39,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,25,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,38,-81,,,
FC:A6:CD:34:96:90,04FS_349690,25,-88,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,20,-90,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,17,-92,,,
00:23:CD:12:7F:7D,EIRRG H118+,31,-85,,,
64:D1:54:BE:1D:F1,CoreNetwork 2,20,-90,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,62,-69,,,
00:27:22:C6:48:9B,TelkomUniversity,29,-86,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,24,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
00:23:CD:12:7F:7D,EIRRG H118+,30,-85,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,58,-71,,,
00:27:22:C6:48:9B,TelkomUniversity,30,-85,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,36,-82,,,
60:E3:27:B6:2A:95,EIRRG H118,23,-89,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
FC:A6:CD:34:96:90,04FS_349690,24,-88,,,
00:23:CD:12:7F:7D,EIRRG H118+,30,-85,,,
6C:3B:6B:C1:DE:76,MikroTik-C1DE76,19,-91,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,18,-91,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,16,-92,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,64,-68,,,
00:27:22:C6:48:9B,TelkomUniversity,28,-86,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,28,-86,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
FC:A6:CD:34:96:90,04FS_349690,24,-88,,,
00:23:CD:12:7F:7D,EIRRG H118+,32,-84,,,
6C:3B:6B:C1:DE:76,MikroTik-C1DE76,19,-91,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,18,-91,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,16,-92,,,
64:66:B3:B6:B4:8A,,17,-92,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,60,-70,,,
00:27:22:C6:48:9B,TelkomUniversity,30,-85,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,36,-82,,,
60:E3:27:B6:2A:95,EIRRG H118,25,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
FC:A6:CD:34:96:90,04FS_349690,25,-88,,,
00:23:CD:12:7F:7D,EIRRG H118+,31,-85,,,
64:66:B3:B6:B4:8A,,22,-89,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,22,-89,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,20,-90,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,68,-66,,,
00:27:22:C6:48:9B,TelkomUniversity,29,-86,,,
00:27:22:C6:46:43,TelkomUniversity,21,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,25,-88,,,
BC:C0:0F:23:0C:E8,Gedung D 12,36,-82,,,
FC:A6:CD:34:96:90,04FS_349690,25,-88,,,
