A0:F3:C1:B0:94:D6,APTRG juara umum !,67,-67,-6.9769289,107.6301184,-2.45
1C:77:F6:EE:BC:07,pororoo,36,-82,-6.9769289,107.6301184,-2.45
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,-6.9769289,107.6301184,-2.45
00:23:CD:12:7F:7D,EIRRG H118+,37,-82,-6.9769289,107.6301184,-2.45
00:27:22:C6:48:9B,TelkomUniversity,26,-87,-6.9769289,107.6301184,-2.45
0C:80:63:DF:E9:EA,Praktikum I-SMILE,29,-86,-6.9769289,107.6301184,-2.45
64:66:B3:B6:B4:8A,,22,-89,-6.9769289,107.6301184,-2.45
BC:C0:0F:23:0C:E8,Gedung D 12,32,-84,-6.9769289,107.6301184,-2.45
64:66:B3:B6:B4:88,LABORATORIUM N301 ,24,-88,-6.9769289,107.6301184,-2.45
00:27:22:C6:46:43,TelkomUniversity,19,-91,-6.9769289,107.6301184,-2.45
C8:3A:35:22:08:38,Tenda_220838,23,-89,-6.9769289,107.6301184,-2.45
FC:A6:CD:34:96:90,04FS_349690,33,-84,-6.9769289,107.6301184,-2.45
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,24,-88,-6.9769289,107.6301184,-2.45
60:E3:27:B6:2A:95,EIRRG H118,29,-86,-6.9769289,107.6301184,-2.45
04:95:E6:BE:2F:A8,modal_dong,41,-80,-6.9769289,107.6301184,-2.45
A0:F3:C1:B0:94:D6,APTRG juara umum !,67,-67,-6.9769243,107.6301237,-2.25
1C:77:F6:EE:BC:07,pororoo,35,-83,-6.9769243,107.6301237,-2.25
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],69,-66,-6.9769243,107.6301237,-2.25
00:23:CD:12:7F:7D,EIRRG H118+,37,-82,-6.9769243,107.6301237,-2.25
00:27:22:C6:48:9B,TelkomUniversity,24,-88,-6.9769243,107.6301237,-2.25
0C:80:63:DF:E9:EA,Praktikum I-SMILE,27,-87,-6.9769243,107.6301237,-2.25
64:66:B3:B6:B4:8A,,22,-89,-6.9769243,107.6301237,-2.25
BC:C0:0F:23:0C:E8,Gedung D 12,31,-85,-6.9769243,107.6301237,-2.25
64:66:B3:B6:B4:88,LABORATORIUM N301 ,24,-88,-6.9769243,107.6301237,-2.25
00:27:22:C6:46:43,TelkomUniversity,19,-91,-6.9769243,107.6301237,-2.25
C8:3A:35:22:08:38,Tenda_220838,21,-90,-6.9769243,107.6301237,-2.25
FC:A6:CD:34:96:90,04FS_349690,33,-84,-6.9769243,107.6301237,-2.25
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,24,-88,-6.9769243,107.6301237,-2.25
60:E3:27:B6:2A:95,EIRRG H118,28,-86,-6.9769243,107.6301237,-2.25
04:95:E6:BE:2F:A8,modal_dong,41,-80,-6.9769243,107.6301237,-2.25
A0:F3:C1:B0:94:D6,APTRG juara umum !,65,-68,-6.9769294,107.6301412,-2.45
1C:77:F6:EE:BC:07,pororoo,35,-83,-6.9769294,107.6301412,-2.45
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],65,-68,-6.9769294,107.6301412,-2.45
00:23:CD:12:7F:7D,EIRRG H118+,35,-83,-6.9769294,107.6301412,-2.45
00:27:22:C6:48:9B,TelkomUniversity,24,-88,-6.9769294,107.6301412,-2.45
0C:80:63:DF:E9:EA,Praktikum I-SMILE,25,-88,-6.9769294,107.6301412,-2.45
64:66:B3:B6:B4:8A,,22,-89,-6.9769294,107.6301412,-2.45
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,-6.9769294,107.6301412,-2.45
64:66:B3:B6:B4:88,LABORATORIUM N301 ,24,-88,-6.9769294,107.6301412,-2.45
C8:3A:35:22:08:38,Tenda_220838,18,-91,-6.9769294,107.6301412,-2.45
FC:A6:CD:34:96:90,04FS_349690,33,-84,-6.9769294,107.6301412,-2.45
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,24,-88,-6.9769294,107.6301412,-2.45
60:E3:27:B6:2A:95,EIRRG H118,28,-86,-6.9769294,107.6301412,-2.45
04:95:E6:BE:2F:A8,modal_dong,37,-82,-6.9769294,107.6301412,-2.45
