1C:77:F6:EE:BC:07,pororoo,32,-84,-6.9769326,107.6302347,-16.01
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,-6.9769326,107.6302347,-16.01
04:95:E6:BE:2F:A8,modal_dong,39,-81,-6.9769326,107.6302347,-16.01
BC:C0:0F:23:0C:E8,Gedung D 12,36,-82,-6.9769326,107.6302347,-16.01
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,-6.9769326,107.6302347,-16.01
00:27:22:C6:48:9B,TelkomUniversity,28,-86,-6.9769326,107.6302347,-16.01
A0:F3:C1:B0:94:D6,APTRG juara umum !,63,-69,-6.9769326,107.6302347,-16.01
00:27:22:C6:46:43,TelkomUniversity,21,-90,-6.9769326,107.6302347,-16.01
60:E3:27:B6:2A:95,EIRRG H118,28,-86,-6.9769326,107.6302347,-16.01
C8:3A:35:22:08:38,Tenda_220838,19,-91,-6.9769326,107.6302347,-16.01
FC:A6:CD:34:96:90,04FS_349690,31,-85,-6.9769326,107.6302347,-16.01
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,20,-90,-6.9769326,107.6302347,-16.01
00:23:CD:12:7F:7D,EIRRG H118+,37,-82,-6.9769326,107.6302347,-16.01
64:66:B3:B6:B4:8A,,20,-90,-6.9769326,107.6302347,-16.01
C8:3A:35:6C:74:81,IMV,21,-90,-6.9769326,107.6302347,-16.01
00:27:22:AE:8F:45,TelkomUniversity,12,-94,-6.9769326,107.6302347,-16.01
1C:77:F6:EE:BC:07,pororoo,27,-87,-6.9769335,107.630234,-16.05
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,-6.9769335,107.630234,-16.05
04:95:E6:BE:2F:A8,modal_dong,38,-81,-6.9769335,107.630234,-16.05
BC:C0:0F:23:0C:E8,Gedung D 12,38,-81,-6.9769335,107.630234,-16.05
0C:80:63:DF:E9:EA,Praktikum I-SMILE,30,-85,-6.9769335,107.630234,-16.05
00:27:22:C6:48:9B,TelkomUniversity,23,-89,-6.9769335,107.630234,-16.05
A0:F3:C1:B0:94:D6,APTRG juara umum !,61,-70,-6.9769335,107.630234,-16.05
00:27:22:C6:46:43,TelkomUniversity,19,-91,-6.9769335,107.630234,-16.05
60:E3:27:B6:2A:95,EIRRG H118,28,-86,-6.9769335,107.630234,-16.05
C8:3A:35:22:08:38,Tenda_220838,23,-89,-6.9769335,107.630234,-16.05
FC:A6:CD:34:96:90,04FS_349690,33,-84,-6.9769335,107.630234,-16.05
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,22,-89,-6.9769335,107.630234,-16.05
00:23:CD:12:7F:7D,EIRRG H118+,36,-82,-6.9769335,107.630234,-16.05
64:66:B3:B6:B4:8A,,22,-89,-6.9769335,107.630234,-16.05
C8:3A:35:6C:74:81,IMV,21,-90,-6.9769335,107.630234,-16.05
00:27:22:AE:8F:45,TelkomUniversity,12,-94,-6.9769335,107.630234,-16.05
CC:06:77:EB:DF:B0,04FS_ebdfb0,18,-91,-6.9769335,107.630234,-16.05
64:66:B3:B6:B4:88,LABORATORIUM N301 ,20,-90,-6.9769335,107.630234,-16.05
1C:77:F6:EE:BC:07,pororoo,33,-84,-6.9769338,107.6302306,-16.16
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,-6.9769338,107.6302306,-16.16
04:95:E6:BE:2F:A8,modal_dong,38,-81,-6.9769338,107.6302306,-16.16
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,-6.9769338,107.6302306,-16.16
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,-6.9769338,107.6302306,-16.16
00:27:22:C6:48:9B,TelkomUniversity,25,-88,-6.9769338,107.6302306,-16.16
A0:F3:C1:B0:94:D6,APTRG juara umum !,66,-67,-6.9769338,107.6302306,-16.16
00:27:22:C6:46:43,TelkomUniversity,17,-92,-6.9769338,107.6302306,-16.16
60:E3:27:B6:2A:95,EIRRG H118,31,-85,-6.9769338,107.6302306,-16.16
C8:3A:35:22:08:38,Tenda_220838,28,-86,-6.9769338,107.6302306,-16.16
FC:A6:CD:34:96:90,04FS_349690,33,-84,-6.9769338,107.6302306,-16.16
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,-6.9769338,107.6302306,-16.16
00:23:CD:12:7F:7D,EIRRG H118+,28,-86,-6.9769338,107.6302306,-16.16
64:66:B3:B6:B4:8A,,22,-89,-6.9769338,107.6302306,-16.16
CC:06:77:EB:DF:B0,04FS_ebdfb0,18,-91,-6.9769338,107.6302306,-16.16
64:66:B3:B6:B4:88,LABORATORIUM N301 ,20,-90,-6.9769338,107.6302306,-16.16
1C:77:F6:EE:BC:07,pororoo,34,-83,-6.976938,107.6302166,-16.22
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,-6.976938,107.6302166,-16.22
04:95:E6:BE:2F:A8,modal_dong,38,-81,-6.976938,107.6302166,-16.22
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,-6.976938,107.6302166,-16.22
0C:80:63:DF:E9:EA,Praktikum I-SMILE,29,-86,-6.976938,107.6302166,-16.22
00:27:22:C6:48:9B,TelkomUniversity,26,-87,-6.976938,107.6302166,-16.22
A0:F3:C1:B0:94:D6,APTRG juara umum !,66,-67,-6.976938,107.6302166,-16.22
00:27:22:C6:46:43,TelkomUniversity,19,-91,-6.976938,107.6302166,-16.22
60:E3:27:B6:2A:95,EIRRG H118,32,-84,-6.976938,107.6302166,-16.22
C8:3A:35:22:08:38,Tenda_220838,22,-89,-6.976938,107.6302166,-16.22
FC:A6:CD:34:96:90,04FS_349690,30,-85,-6.976938,107.6302166,-16.22
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,-6.976938,107.6302166,-16.22
00:23:CD:12:7F:7D,EIRRG H118+,32,-84,-6.976938,107.6302166,-16.22
64:66:B3:B6:B4:8A,,22,-89,-6.976938,107.6302166,-16.22
CC:06:77:EB:DF:B0,04FS_ebdfb0,18,-91,-6.976938,107.6302166,-16.22
64:66:B3:B6:B4:88,LABORATORIUM N301 ,20,-90,-6.976938,107.6302166,-16.22
C8:3A:35:6C:74:81,IMV,20,-90,-6.976938,107.6302166,-16.22
1C:77:F6:EE:BC:07,pororoo,30,-85,-6.9769148,107.6301266,-17.08
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,-6.9769148,107.6301266,-17.08
04:95:E6:BE:2F:A8,modal_dong,38,-81,-6.9769148,107.6301266,-17.08
BC:C0:0F:23:0C:E8,Gedung D 12,37,-82,-6.9769148,107.6301266,-17.08
0C:80:63:DF:E9:EA,Praktikum I-SMILE,24,-88,-6.9769148,107.6301266,-17.08
00:27:22:C6:48:9B,TelkomUniversity,25,-88,-6.9769148,107.6301266,-17.08
A0:F3:C1:B0:94:D6,APTRG juara umum !,68,-66,-6.9769148,107.6301266,-17.08
00:27:22:C6:46:43,TelkomUniversity,15,-93,-6.9769148,107.6301266,-17.08
60:E3:27:B6:2A:95,EIRRG H118,30,-85,-6.9769148,107.6301266,-17.08
C8:3A:35:22:08:38,Tenda_220838,21,-90,-6.9769148,107.6301266,-17.08
FC:A6:CD:34:96:90,04FS_349690,32,-84,-6.9769148,107.6301266,-17.08
00:23:CD:12:7F:7D,EIRRG H118+,38,-81,-6.9769148,107.6301266,-17.08
1C:77:F6:EE:BC:07,pororoo,31,-85,-6.9769237,107.6301312,-17.85
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],69,-66,-6.9769237,107.6301312,-17.85
04:95:E6:BE:2F:A8,modal_dong,38,-81,-6.9769237,107.6301312,-17.85
BC:C0:0F:23:0C:E8,Gedung D 12,37,-82,-6.9769237,107.6301312,-17.85
0C:80:63:DF:E9:EA,Praktikum I-SMILE,26,-87,-6.9769237,107.6301312,-17.85
00:27:22:C6:48:9B,TelkomUniversity,28,-86,-6.9769237,107.6301312,-17.85
A0:F3:C1:B0:94:D6,APTRG juara umum !,56,-72,-6.9769237,107.6301312,-17.85
00:27:22:C6:46:43,TelkomUniversity,21,-90,-6.9769237,107.6301312,-17.85
60:E3:27:B6:2A:95,EIRRG H118,30,-85,-6.9769237,107.6301312,-17.85
C8:3A:35:22:08:38,Tenda_220838,21,-90,-6.9769237,107.6301312,-17.85
FC:A6:CD:34:96:90,04FS_349690,32,-84,-6.9769237,107.6301312,-17.85
00:23:CD:12:7F:7D,EIRRG H118+,36,-82,-6.9769237,107.6301312,-17.85
